station_id,doy,h24_n,h24_mean,h24_p10,h24_p25,h24_p50,h24_p75,h24_p90,h24_p6freq,h48_n,h48_mean,h48_p10,h48_p25,h48_p50,h48_p75,h48_p90,h72_n,h72_mean,h72_p10,h72_p25,h72_p50,h72_p75,h72_p90
490:ID:SNTL,31,150,1.107,0.0,0.0,0.0,1.0,4.0,0.06,150,2.22,0.0,0.0,0.0,3.0,7.1,150,3.38,0.0,0.0,1.5,4.0,11.0
490:ID:SNTL,32,150,1.113,0.0,0.0,0.0,1.0,4.0,0.06,150,2.273,0.0,0.0,0.0,3.0,8.0,150,3.427,0.0,0.0,1.5,4.0,11.0
490:ID:SNTL,33,150,1.16,0.0,0.0,0.0,1.0,4.1,0.0667,150,2.313,0.0,0.0,0.0,3.0,8.0,150,3.373,0.0,0.0,1.0,4.0,10.1
490:ID:SNTL,34,150,1.153,0.0,0.0,0.0,1.0,4.1,0.0667,150,2.213,0.0,0.0,0.0,3.0,8.0,150,3.18,0.0,0.0,1.0,4.0,10.0
490:ID:SNTL,35,150,1.06,0.0,0.0,0.0,1.0,4.0,0.06,150,2.027,0.0,0.0,0.0,3.0,8.0,150,3.007,0.0,0.0,1.0,4.0,9.1
490:ID:SNTL,36,150,0.967,0.0,0.0,0.0,1.0,4.0,0.0533,150,1.947,0.0,0.0,0.0,3.0,7.0,150,3.047,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,37,150,0.98,0.0,0.0,0.0,1.0,4.0,0.0533,150,2.08,0.0,0.0,0.0,3.0,7.1,150,3.2,0.0,0.0,2.0,4.0,9.1
490:ID:SNTL,38,150,1.1,0.0,0.0,0.0,1.75,4.1,0.0533,150,2.22,0.0,0.0,1.0,3.0,8.0,150,3.347,0.0,0.0,2.0,4.0,9.0
490:ID:SNTL,39,150,1.12,0.0,0.0,0.0,2.0,4.1,0.0533,150,2.247,0.0,0.0,1.0,3.0,8.0,150,3.267,0.0,0.0,2.0,4.0,9.0
490:ID:SNTL,40,150,1.127,0.0,0.0,0.0,2.0,4.1,0.0533,150,2.147,0.0,0.0,1.0,3.0,7.1,150,3.173,0.0,0.0,2.0,4.0,9.0
490:ID:SNTL,41,150,1.02,0.0,0.0,0.0,1.0,4.0,0.0467,150,2.047,0.0,0.0,0.5,3.0,7.1,150,3.0,0.0,0.0,1.5,4.0,9.0
490:ID:SNTL,42,150,1.027,0.0,0.0,0.0,1.0,4.0,0.0533,150,1.98,0.0,0.0,0.0,3.0,7.0,150,2.88,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,43,150,0.953,0.0,0.0,0.0,1.0,3.1,0.0467,150,1.853,0.0,0.0,0.0,2.75,7.1,150,2.707,0.0,0.0,1.0,3.75,9.0
490:ID:SNTL,44,150,0.9,0.0,0.0,0.0,1.0,3.1,0.0467,150,1.753,0.0,0.0,0.0,2.0,7.1,150,2.58,0.0,0.0,1.0,3.0,9.0
490:ID:SNTL,45,150,0.853,0.0,0.0,0.0,1.0,3.0,0.04,150,1.68,0.0,0.0,0.0,2.0,7.0,150,2.567,0.0,0.0,1.0,3.0,9.0
490:ID:SNTL,46,150,0.827,0.0,0.0,0.0,1.0,3.0,0.04,150,1.713,0.0,0.0,0.0,2.0,7.0,150,2.593,0.0,0.0,1.0,3.0,9.0
490:ID:SNTL,47,150,0.887,0.0,0.0,0.0,1.0,3.0,0.0467,150,1.767,0.0,0.0,0.0,2.0,7.0,150,2.713,0.0,0.0,1.0,3.0,9.0
490:ID:SNTL,48,150,0.88,0.0,0.0,0.0,1.0,3.0,0.0467,150,1.827,0.0,0.0,0.0,2.0,7.0,150,2.847,0.0,0.0,1.0,3.0,9.0
490:ID:SNTL,49,150,0.947,0.0,0.0,0.0,1.0,3.0,0.0533,150,1.967,0.0,0.0,0.0,3.0,7.0,150,2.993,0.0,0.0,2.0,4.0,9.0
490:ID:SNTL,50,150,1.02,0.0,0.0,0.0,1.0,3.1,0.0533,150,2.047,0.0,0.0,0.5,3.0,7.0,150,3.007,0.0,0.0,2.0,4.0,9.0
490:ID:SNTL,51,150,1.027,0.0,0.0,0.0,1.0,3.1,0.0533,150,1.987,0.0,0.0,0.0,3.0,7.0,150,2.947,0.0,0.0,2.0,4.0,9.0
490:ID:SNTL,52,150,0.96,0.0,0.0,0.0,1.0,3.0,0.0467,150,1.92,0.0,0.0,0.0,2.0,7.1,150,2.9,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,53,150,0.96,0.0,0.0,0.0,1.0,3.0,0.06,150,1.94,0.0,0.0,0.0,2.0,7.1,150,2.86,0.0,0.0,1.0,3.0,9.0
490:ID:SNTL,54,150,0.98,0.0,0.0,0.0,1.0,3.0,0.06,150,1.9,0.0,0.0,0.0,2.0,6.2,150,2.833,0.0,0.0,1.0,3.0,9.0
490:ID:SNTL,55,150,0.92,0.0,0.0,0.0,0.75,3.0,0.0533,150,1.853,0.0,0.0,0.0,2.0,6.0,150,2.687,0.0,0.0,1.0,3.0,8.1
490:ID:SNTL,56,150,0.933,0.0,0.0,0.0,0.75,3.0,0.0533,150,1.767,0.0,0.0,0.0,2.0,5.1,150,2.627,0.0,0.0,1.0,3.0,7.1
490:ID:SNTL,57,150,0.833,0.0,0.0,0.0,0.0,3.0,0.04,150,1.693,0.0,0.0,0.0,2.0,5.0,150,2.56,0.0,0.0,1.0,3.0,6.0
490:ID:SNTL,58,150,0.86,0.0,0.0,0.0,0.0,3.0,0.0467,150,1.727,0.0,0.0,0.0,2.0,5.1,150,2.593,0.0,0.0,1.0,4.0,6.0
490:ID:SNTL,59,150,0.867,0.0,0.0,0.0,0.0,3.0,0.0533,150,1.733,0.0,0.0,0.0,2.0,5.1,150,2.607,0.0,0.0,1.0,4.0,6.0
490:ID:SNTL,60,150,0.867,0.0,0.0,0.0,0.0,3.0,0.0533,150,1.74,0.0,0.0,0.0,2.0,5.1,150,2.607,0.0,0.0,1.0,4.0,6.0
490:ID:SNTL,61,150,0.873,0.0,0.0,0.0,0.0,3.0,0.0533,150,1.74,0.0,0.0,0.0,2.0,5.1,150,2.56,0.0,0.0,0.5,4.0,6.0
490:ID:SNTL,62,150,0.867,0.0,0.0,0.0,0.0,3.0,0.0533,150,1.687,0.0,0.0,0.0,2.0,5.1,150,2.44,0.0,0.0,0.0,4.0,6.0
490:ID:SNTL,63,150,0.82,0.0,0.0,0.0,0.0,3.0,0.0467,150,1.573,0.0,0.0,0.0,2.0,5.0,150,2.347,0.0,0.0,0.0,4.0,6.0
490:ID:SNTL,64,150,0.753,0.0,0.0,0.0,0.0,3.0,0.04,150,1.527,0.0,0.0,0.0,1.75,5.1,150,2.44,0.0,0.0,0.0,3.75,7.0
490:ID:SNTL,65,150,0.773,0.0,0.0,0.0,0.0,3.0,0.0467,150,1.687,0.0,0.0,0.0,1.75,6.0,150,2.62,0.0,0.0,0.0,4.0,8.1
490:ID:SNTL,66,150,0.913,0.0,0.0,0.0,0.0,3.1,0.06,150,1.847,0.0,0.0,0.0,2.0,6.0,150,2.787,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,67,150,0.933,0.0,0.0,0.0,0.0,3.1,0.06,150,1.873,0.0,0.0,0.0,2.0,6.0,150,2.747,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,68,150,0.94,0.0,0.0,0.0,1.0,3.1,0.0533,150,1.813,0.0,0.0,0.0,2.0,6.0,150,2.707,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,69,150,0.873,0.0,0.0,0.0,0.75,3.0,0.0533,150,1.767,0.0,0.0,0.0,2.0,6.0,150,2.66,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,70,150,0.893,0.0,0.0,0.0,0.0,3.1,0.06,150,1.787,0.0,0.0,0.0,2.0,6.0,150,2.733,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,71,150,0.893,0.0,0.0,0.0,0.0,3.1,0.06,150,1.84,0.0,0.0,0.0,2.0,6.0,150,2.74,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,72,150,0.947,0.0,0.0,0.0,1.0,4.0,0.06,150,1.847,0.0,0.0,0.0,2.0,6.0,150,2.8,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,73,150,0.9,0.0,0.0,0.0,1.0,3.1,0.0533,150,1.853,0.0,0.0,0.0,2.0,6.0,150,2.753,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,74,150,0.953,0.0,0.0,0.0,1.0,4.0,0.0533,150,1.853,0.0,0.0,0.0,2.0,6.0,150,2.82,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,75,150,0.9,0.0,0.0,0.0,0.0,4.0,0.0533,150,1.867,0.0,0.0,0.0,2.0,6.0,150,2.793,0.0,0.0,1.0,4.75,9.0
490:ID:SNTL,76,150,0.967,0.0,0.0,0.0,0.75,4.0,0.06,150,1.893,0.0,0.0,0.0,3.0,6.0,150,2.807,0.0,0.0,1.0,5.0,9.0
490:ID:SNTL,77,150,0.927,0.0,0.0,0.0,0.0,4.0,0.0533,150,1.84,0.0,0.0,0.0,3.0,6.0,150,2.753,0.0,0.0,1.0,4.75,9.0
490:ID:SNTL,78,150,0.913,0.0,0.0,0.0,0.0,3.1,0.0533,150,1.827,0.0,0.0,0.0,2.75,6.0,150,2.68,0.0,0.0,1.0,4.0,9.0
490:ID:SNTL,79,150,0.913,0.0,0.0,0.0,0.75,3.0,0.0533,150,1.767,0.0,0.0,0.0,2.0,6.0,150,2.52,0.0,0.0,1.0,4.0,7.0
490:ID:SNTL,80,150,0.853,0.0,0.0,0.0,0.0,3.0,0.0467,150,1.607,0.0,0.0,0.0,2.0,5.0,150,2.347,0.0,0.0,1.0,4.0,7.0
490:ID:SNTL,81,150,0.753,0.0,0.0,0.0,0.75,2.1,0.0333,150,1.493,0.0,0.0,0.0,2.0,5.0,150,2.16,0.0,0.0,1.0,4.0,6.0
490:ID:SNTL,82,150,0.74,0.0,0.0,0.0,0.0,2.1,0.0333,150,1.407,0.0,0.0,0.0,2.0,5.0,150,2.08,0.0,0.0,1.0,3.75,6.0
490:ID:SNTL,83,150,0.667,0.0,0.0,0.0,0.0,2.1,0.0267,150,1.34,0.0,0.0,0.0,2.0,5.0,150,2.007,0.0,0.0,1.0,3.0,6.0
490:ID:SNTL,84,150,0.673,0.0,0.0,0.0,0.0,2.1,0.0267,150,1.34,0.0,0.0,0.0,2.0,5.0,150,1.973,0.0,0.0,1.0,3.0,5.1
490:ID:SNTL,85,150,0.667,0.0,0.0,0.0,0.0,3.0,0.02,150,1.3,0.0,0.0,0.0,2.0,4.1,150,1.9,0.0,0.0,0.5,3.0,5.0
490:ID:SNTL,86,150,0.633,0.0,0.0,0.0,0.0,2.1,0.02,150,1.233,0.0,0.0,0.0,2.0,4.0,150,1.893,0.0,0.0,0.0,3.0,5.0
490:ID:SNTL,87,150,0.6,0.0,0.0,0.0,0.0,2.0,0.02,150,1.26,0.0,0.0,0.0,2.0,4.1,150,1.873,0.0,0.0,0.0,3.0,5.0
490:ID:SNTL,88,150,0.66,0.0,0.0,0.0,0.0,3.0,0.02,150,1.273,0.0,0.0,0.0,2.0,4.0,150,1.96,0.0,0.0,1.0,3.0,5.1
490:ID:SNTL,89,150,0.613,0.0,0.0,0.0,0.0,3.0,0.02,150,1.3,0.0,0.0,0.0,2.0,4.1,150,1.953,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,90,150,0.687,0.0,0.0,0.0,0.0,3.0,0.0267,150,1.34,0.0,0.0,0.0,2.0,4.1,150,1.96,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,91,150,0.653,0.0,0.0,0.0,0.0,3.0,0.0267,150,1.273,0.0,0.0,0.0,2.0,4.0,150,1.887,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,92,150,0.62,0.0,0.0,0.0,0.0,3.0,0.0267,150,1.233,0.0,0.0,0.0,2.0,4.0,150,1.88,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,93,150,0.613,0.0,0.0,0.0,0.0,2.1,0.0267,150,1.26,0.0,0.0,0.0,2.0,4.0,150,1.907,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,94,150,0.647,0.0,0.0,0.0,0.0,3.0,0.0333,150,1.293,0.0,0.0,0.0,2.0,4.1,150,1.893,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,95,150,0.647,0.0,0.0,0.0,0.0,3.0,0.0333,150,1.247,0.0,0.0,0.0,2.0,4.0,150,1.847,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,96,150,0.6,0.0,0.0,0.0,0.0,3.0,0.0333,150,1.2,0.0,0.0,0.0,2.0,4.0,150,1.773,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,97,150,0.6,0.0,0.0,0.0,0.0,3.0,0.0333,150,1.173,0.0,0.0,0.0,2.0,3.1,150,1.793,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,98,150,0.573,0.0,0.0,0.0,0.0,2.1,0.0333,150,1.193,0.0,0.0,0.0,2.0,4.0,150,1.793,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,99,150,0.62,0.0,0.0,0.0,0.0,3.0,0.0333,150,1.22,0.0,0.0,0.0,2.0,4.0,150,1.853,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,100,150,0.6,0.0,0.0,0.0,0.0,2.0,0.0333,150,1.233,0.0,0.0,0.0,2.0,4.0,150,1.833,0.0,0.0,0.0,3.0,6.0
490:ID:SNTL,101,150,0.633,0.0,0.0,0.0,0.0,2.1,0.0333,150,1.233,0.0,0.0,0.0,2.0,4.0,150,1.76,0.0,0.0,0.0,2.75,6.0
490:ID:SNTL,102,150,0.6,0.0,0.0,0.0,0.0,2.0,0.0333,150,1.127,0.0,0.0,0.0,2.0,4.0,150,1.6,0.0,0.0,0.0,2.0,5.1
490:ID:SNTL,103,150,0.527,0.0,0.0,0.0,0.0,2.0,0.0333,150,1.0,0.0,0.0,0.0,1.0,4.0,150,1.4,0.0,0.0,0.0,2.0,5.0
490:ID:SNTL,104,150,0.473,0.0,0.0,0.0,0.0,2.0,0.0267,150,0.873,0.0,0.0,0.0,1.0,3.0,150,1.213,0.0,0.0,0.0,2.0,4.0
490:ID:SNTL,105,150,0.4,0.0,0.0,0.0,0.0,2.0,0.02,150,0.74,0.0,0.0,0.0,0.0,3.0,150,1.1,0.0,0.0,0.0,2.0,4.0
490:ID:SNTL,106,150,0.34,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.7,0.0,0.0,0.0,0.0,2.0,150,1.067,0.0,0.0,0.0,1.75,3.1
490:ID:SNTL,107,150,0.36,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.727,0.0,0.0,0.0,1.0,2.0,150,1.093,0.0,0.0,0.0,1.0,3.1
490:ID:SNTL,108,150,0.367,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.733,0.0,0.0,0.0,1.0,2.0,150,1.1,0.0,0.0,0.0,1.0,3.1
490:ID:SNTL,109,150,0.367,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.733,0.0,0.0,0.0,1.0,2.0,150,1.1,0.0,0.0,0.0,1.0,4.0
490:ID:SNTL,110,150,0.367,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.733,0.0,0.0,0.0,1.0,2.0,150,1.093,0.0,0.0,0.0,1.0,4.0
490:ID:SNTL,111,150,0.367,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.727,0.0,0.0,0.0,1.0,2.0,150,1.087,0.0,0.0,0.0,1.0,4.0
490:ID:SNTL,112,150,0.36,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.72,0.0,0.0,0.0,1.0,2.1,150,0.987,0.0,0.0,0.0,1.0,3.1
490:ID:SNTL,113,150,0.36,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.627,0.0,0.0,0.0,1.0,2.0,150,0.92,0.0,0.0,0.0,1.0,3.0
490:ID:SNTL,114,150,0.267,0.0,0.0,0.0,0.0,1.0,0.0067,150,0.56,0.0,0.0,0.0,0.0,2.0,150,0.847,0.0,0.0,0.0,1.0,3.0
490:ID:SNTL,115,150,0.293,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.58,0.0,0.0,0.0,0.0,2.0,150,0.867,0.0,0.0,0.0,1.0,3.0
490:ID:SNTL,116,150,0.287,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.573,0.0,0.0,0.0,0.0,1.1,150,0.92,0.0,0.0,0.0,1.0,3.0
490:ID:SNTL,117,150,0.287,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.633,0.0,0.0,0.0,0.0,2.0,150,0.993,0.0,0.0,0.0,1.0,5.0
490:ID:SNTL,118,150,0.347,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.707,0.0,0.0,0.0,0.0,3.0,150,1.073,0.0,0.0,0.0,1.0,5.0
490:ID:SNTL,119,150,0.36,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.727,0.0,0.0,0.0,0.0,3.0,150,1.1,0.0,0.0,0.0,1.0,5.0
490:ID:SNTL,120,150,0.367,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.74,0.0,0.0,0.0,1.0,3.0,150,1.093,0.0,0.0,0.0,1.0,5.0
490:ID:SNTL,121,150,0.373,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.727,0.0,0.0,0.0,0.0,3.0,150,1.067,0.0,0.0,0.0,1.0,5.0
490:ID:SNTL,122,150,0.353,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.693,0.0,0.0,0.0,0.0,3.0,150,1.02,0.0,0.0,0.0,1.0,5.0
490:ID:SNTL,123,150,0.34,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.667,0.0,0.0,0.0,0.0,3.0,150,0.96,0.0,0.0,0.0,1.0,5.0
490:ID:SNTL,124,150,0.327,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.62,0.0,0.0,0.0,0.0,3.0,150,0.927,0.0,0.0,0.0,0.0,5.0
490:ID:SNTL,125,150,0.293,0.0,0.0,0.0,0.0,0.1,0.0133,150,0.6,0.0,0.0,0.0,0.0,3.0,150,0.887,0.0,0.0,0.0,0.0,4.1
490:ID:SNTL,126,150,0.307,0.0,0.0,0.0,0.0,0.1,0.0133,150,0.593,0.0,0.0,0.0,0.0,3.0,150,0.853,0.0,0.0,0.0,0.0,4.0
490:ID:SNTL,127,150,0.287,0.0,0.0,0.0,0.0,0.0,0.0133,150,0.547,0.0,0.0,0.0,0.0,1.0,150,0.813,0.0,0.0,0.0,0.0,4.0
490:ID:SNTL,128,150,0.26,0.0,0.0,0.0,0.0,0.0,0.0133,150,0.527,0.0,0.0,0.0,0.0,1.0,150,0.787,0.0,0.0,0.0,0.0,4.0
490:ID:SNTL,129,150,0.267,0.0,0.0,0.0,0.0,0.0,0.0133,150,0.527,0.0,0.0,0.0,0.0,1.1,150,0.76,0.0,0.0,0.0,0.0,4.0
490:ID:SNTL,130,150,0.26,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.493,0.0,0.0,0.0,0.0,2.0,150,0.733,0.0,0.0,0.0,0.0,4.0
490:ID:SNTL,131,150,0.233,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.473,0.0,0.0,0.0,0.0,1.1,150,0.7,0.0,0.0,0.0,0.0,3.1
490:ID:SNTL,132,150,0.24,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.467,0.0,0.0,0.0,0.0,1.0,150,0.713,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,133,150,0.227,0.0,0.0,0.0,0.0,0.0,0.0133,150,0.473,0.0,0.0,0.0,0.0,1.1,150,0.713,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,134,150,0.247,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.487,0.0,0.0,0.0,0.0,2.0,150,0.733,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,135,150,0.24,0.0,0.0,0.0,0.0,0.1,0.0133,150,0.487,0.0,0.0,0.0,0.0,2.0,150,0.733,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,136,150,0.247,0.0,0.0,0.0,0.0,0.1,0.0133,150,0.493,0.0,0.0,0.0,0.0,2.0,150,0.76,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,137,150,0.247,0.0,0.0,0.0,0.0,0.1,0.0133,150,0.513,0.0,0.0,0.0,0.0,2.0,150,0.76,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,138,150,0.267,0.0,0.0,0.0,0.0,0.1,0.0133,150,0.513,0.0,0.0,0.0,0.0,2.0,150,0.76,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,139,150,0.247,0.0,0.0,0.0,0.0,1.0,0.0067,150,0.493,0.0,0.0,0.0,0.0,2.0,150,0.713,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,140,150,0.247,0.0,0.0,0.0,0.0,1.0,0.0067,150,0.467,0.0,0.0,0.0,0.0,2.0,150,0.74,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,141,150,0.22,0.0,0.0,0.0,0.0,0.1,0.0067,150,0.493,0.0,0.0,0.0,0.0,2.0,150,0.773,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,142,150,0.273,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.553,0.0,0.0,0.0,0.0,2.0,150,0.82,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,143,150,0.28,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.547,0.0,0.0,0.0,0.0,2.0,150,0.773,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,144,150,0.267,0.0,0.0,0.0,0.0,1.0,0.0133,150,0.493,0.0,0.0,0.0,0.0,2.0,150,0.713,0.0,0.0,0.0,0.0,3.0
490:ID:SNTL,145,150,0.227,0.0,0.0,0.0,0.0,0.0,0.0133,150,0.447,0.0,0.0,0.0,0.0,1.1,150,0.66,0.0,0.0,0.0,0.0,2.1
490:ID:SNTL,146,150,0.22,0.0,0.0,0.0,0.0,0.0,0.0133,150,0.433,0.0,0.0,0.0,0.0,1.1,150,0.6,0.0,0.0,0.0,0.0,2.0
490:ID:SNTL,147,150,0.213,0.0,0.0,0.0,0.0,0.0,0.0133,150,0.38,0.0,0.0,0.0,0.0,1.0,150,0.507,0.0,0.0,0.0,0.0,2.0
490:ID:SNTL,148,150,0.167,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.293,0.0,0.0,0.0,0.0,0.0,150,0.42,0.0,0.0,0.0,0.0,1.0
490:ID:SNTL,149,150,0.127,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.253,0.0,0.0,0.0,0.0,0.0,150,0.38,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,150,150,0.127,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.253,0.0,0.0,0.0,0.0,0.0,150,0.38,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,151,150,0.127,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.253,0.0,0.0,0.0,0.0,0.0,150,0.353,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,152,150,0.127,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.227,0.0,0.0,0.0,0.0,0.0,150,0.3,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,153,150,0.1,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.173,0.0,0.0,0.0,0.0,0.0,150,0.247,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,154,150,0.073,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.147,0.0,0.0,0.0,0.0,0.0,150,0.267,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,155,150,0.073,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.193,0.0,0.0,0.0,0.0,0.0,150,0.26,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,156,150,0.12,0.0,0.0,0.0,0.0,0.0,0.0133,150,0.187,0.0,0.0,0.0,0.0,0.0,150,0.247,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,157,150,0.067,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.127,0.0,0.0,0.0,0.0,0.0,150,0.187,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,158,150,0.06,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.12,0.0,0.0,0.0,0.0,0.0,150,0.18,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,159,150,0.06,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.12,0.0,0.0,0.0,0.0,0.0,150,0.193,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,160,150,0.06,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.133,0.0,0.0,0.0,0.0,0.0,150,0.227,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,161,150,0.073,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.167,0.0,0.0,0.0,0.0,0.0,150,0.26,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,162,150,0.093,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.187,0.0,0.0,0.0,0.0,0.0,150,0.28,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,163,150,0.093,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.187,0.0,0.0,0.0,0.0,0.0,150,0.28,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,164,150,0.093,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.187,0.0,0.0,0.0,0.0,0.0,150,0.267,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,165,150,0.093,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.173,0.0,0.0,0.0,0.0,0.0,150,0.253,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,166,150,0.08,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.16,0.0,0.0,0.0,0.0,0.0,150,0.24,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,167,150,0.08,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.16,0.0,0.0,0.0,0.0,0.0,150,0.24,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,168,150,0.08,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.16,0.0,0.0,0.0,0.0,0.0,150,0.24,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,169,150,0.08,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.16,0.0,0.0,0.0,0.0,0.0,150,0.193,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,170,150,0.08,0.0,0.0,0.0,0.0,0.0,0.0067,150,0.113,0.0,0.0,0.0,0.0,0.0,150,0.147,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,171,150,0.033,0.0,0.0,0.0,0.0,0.0,0.0,150,0.067,0.0,0.0,0.0,0.0,0.0,150,0.1,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,172,150,0.033,0.0,0.0,0.0,0.0,0.0,0.0,150,0.067,0.0,0.0,0.0,0.0,0.0,150,0.113,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,173,150,0.033,0.0,0.0,0.0,0.0,0.0,0.0,150,0.08,0.0,0.0,0.0,0.0,0.0,149,0.128,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,174,150,0.047,0.0,0.0,0.0,0.0,0.0,0.0,149,0.094,0.0,0.0,0.0,0.0,0.0,148,0.128,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,175,149,0.047,0.0,0.0,0.0,0.0,0.0,0.0,148,0.081,0.0,0.0,0.0,0.0,0.0,147,0.095,0.0,0.0,0.0,0.0,0.0
490:ID:SNTL,176,148,0.034,0.0,0.0,0.0,0.0,0.0,0.0,147,0.048,0.0,0.0,0.0,0.0,0.0,146,0.062,0.0,0.0,0.0,0.0,0.0
